50,-8.76396,1.40402,281.549,185.328,522.359,249.594,10.12,4.28,-3.34
51,-9.68649,1.40402,281.549,187.89,524.06,245.537,-13.88,32.28,-6.34
52,-8.76396,2.34004,279.505,186.993,524.967,247.561,-38.88,61.28,-11.34
53,-8.76396,-2.34004,283.593,183.823,523.241,244.69,-2.88,20.28,-52.34
54,-13.3766,-21.9963,278.483,179.462,529.514,249.853,-7.88,-21.72,-111.34
55,-47.5099,-15.4442,281.549,162.995,527.152,252.436,968.12,-131.72,-866.34
56,-12.4541,36.0366,306.076,155.964,530.865,265.628,1342.12,344.28,30.66
57,-15.2216,15.4442,317.317,153.691,528.231,260.731,-609.88,276.28,-137.34
58,-6.91892,14.5082,298.922,156.834,531.722,263.614,186.12,-232.72,-27.34
59,-12.4541,14.5082,306.076,155.264,530.856,261.681,-296.88,-35.72,11.66
60,-10.609,10.7642,266.22,148.621,529.218,264.897,-117.88,-23.72,2.66
61,-12.4541,16.3803,282.571,156.113,529.078,261.639,168.12,73.28,15.66
62,-12.4541,23.8684,277.461,153.572,530.012,263.725,-155.88,4.28,-5.34
63,-12.4541,14.5082,281.549,158.608,527.272,261.536,-269.88,22.28,-35.34
64,-13.3766,14.5082,280.527,160.164,529.02,263.475,-18.88,14.28,-7.34
65,-13.3766,18.2523,272.351,156.966,529.058,260.615,-411.88,96.28,-15.34
66,-11.5315,7.02011,274.395,157.612,532.596,264.584,-540.88,142.28,43.66
67,-15.2216,0.468007,275.417,170.905,531.472,260.112,-815.88,260.28,-3.34
68,-13.3766,-1.40402,284.615,166.757,528.028,263.225,-785.88,378.28,-20.34
69,-5.07387,-17.3163,291.768,174.98,527.891,262.919,-598.88,214.28,-64.34
70,-25.3694,-8.89214,288.703,167.457,528.037,267.171,-92.88,41.28,-138.34
71,-23.5243,7.02011,282.571,173.311,531.442,262.009,-318.88,-47.72,-77.34
72,-24.4468,3.27605,269.285,170.002,528.862,264.102,-7.88,21.28,-31.34
73,-19.8342,-5.14808,280.527,169.332,528.847,259.162,15.12,-0.720001,-29.34
74,-8.76396,-4.21207,291.768,170.899,527.954,262.078,10.12,-4.72,-43.34
75,-8.76396,-0.468007,285.637,165.835,532.459,264.278,250.12,-47.72,-122.34
76,-28.1369,-35.1005,281.549,162.529,531.638,265.389,514.12,-101.72,-22.34
77,-18.9117,19.1883,288.703,164.245,528.958,264.316,340.12,-71.72,169.66
78,-20.7568,-6.0841,282.571,161.781,530.758,263.425,259.12,-218.72,213.66
79,-12.4541,-9.82815,280.527,165.199,534.198,257.361,-262.88,-274.72,76.66
80,-10.609,-4.21207,284.615,173.549,535.797,252.095,-545.88,-137.72,78.66
81,-14.2991,-12.6362,279.505,179.499,533.026,246.893,-551.88,-174.72,101.66
82,-9.68649,-7.02011,280.527,181.194,535.628,243.867,-416.88,-157.72,87.66
83,-7.84144,-2.34004,286.659,189.653,530.169,238.556,-295.88,-94.72,105.66
84,-12.4541,-20.1243,272.351,188.056,531.067,236.634,-234.88,-106.72,173.66
85,-11.5315,-21.0603,279.505,188.851,532.818,236.615,79.12,-102.72,111.66
86,-10.609,-11.7002,281.549,187.94,534.608,238.645,168.12,-42.72,38.66
87,-9.68649,-16.3803,286.659,186.312,535.512,237.718,47.12,21.28,27.66
88,-13.3766,-10.7642,283.593,188.803,531.947,238.598,26.12,32.28,33.66
89,-15.2216,-17.3163,286.659,188.015,533.714,236.651,60.12,-24.72,41.66
90,-16.1441,-7.02011,277.461,189.67,531.046,237.567,93.12,4.28,123.66
91,-10.609,-9.82815,281.549,196.27,525.653,239.277,-8.88,14.28,240.66
92,-14.2991,-12.6362,285.637,191.311,529.259,238.489,26.12,22.28,187.66
93,-14.2991,-7.95612,277.461,201.272,521.16,239.065,118.12,98.28,445.66
94,-14.2991,-7.95612,277.461,204.467,519.363,242.908,42.12,47.28,488.66
95,-5.07387,-6.0841,279.505,207.036,516.664,240.811,-68.88,37.28,237.66
96,-12.4541,-12.6362,285.637,210.298,518.373,240.7,-74.88,1.28,201.66
97,-17.0667,-13.5722,282.571,224.266,511.105,244.112,-161.88,89.28,358.66
98,-16.1441,-12.6362,284.615,223.369,512.012,246.136,-115.88,153.28,520.66
99,-17.0667,-19.1883,296.878,233.29,498.641,250.655,186.12,197.28,780.66
100,-13.3766,-20.1243,284.615,238.282,496.789,249.466,215.12,49.28,667.66
101,-5.07387,-17.3163,278.483,244.834,490.526,253.159,604.12,-40.72,654.66
102,-12.4541,-14.5082,283.593,244.023,487.898,254.166,642.12,-30.72,727.66
103,-13.3766,-6.0841,286.659,253.148,480.694,254.779,330.12,34.28,693.66
104,-22.6018,3.27605,305.054,255.758,475.348,252.665,-603.88,355.28,499.66
105,-18.9117,5.14808,297.9,272.451,467.11,248.025,-1200.88,569.28,200.66
106,-5.9964,14.5082,275.417,279.957,466.088,244.762,-1361.88,522.28,102.66
107,-24.4468,-32.2925,288.703,293.439,458.77,237.268,-829.88,441.28,309.66
108,-35.5171,-53.8208,275.417,296.005,454.312,236.154,-532.88,368.28,565.66
109,-33.6721,-80.9653,279.505,309.518,439.07,231.591,-806.88,532.28,513.66
110,-51.2,-80.9653,295.856,311.251,437.267,229.53,-677.88,495.28,741.66
111,-41.0523,-57.5649,287.681,331.449,421.017,221.735,-981.88,713.28,632.66
112,-44.7423,-41.6527,293.812,332.506,415.681,216.699,-1512.88,717.28,395.66
113,-43.8198,-36.0366,286.659,348.92,403.836,196.161,-1622.88,656.28,317.66
114,-46.5874,-57.5649,278.483,349.009,402.06,194.161,-1397.88,710.28,338.66
115,-57.6577,-80.0293,274.395,362.865,390.274,176.697,-1332.88,702.28,386.66
116,-70.573,-102.494,278.483,363.158,383.182,170.686,-1789.88,771.28,296.66
117,-68.7279,-88.4534,272.351,378.066,372.219,145.244,-1894.88,858.28,486.66
118,-51.2,-68.7971,253.956,375.967,364.274,137.331,-1604.88,673.28,527.66
119,-75.1856,-108.11,260.088,387.403,353.4,117.976,-1328.88,537.28,524.66
120,-94.5586,-147.422,259.066,387.832,345.402,107.983,-1756.88,818.28,312.66
121,-80.7207,-122.15,246.802,386.307,341.749,79.2205,-2519.88,1047.28,-22.34
122,-74.2631,-93.1335,226.363,374.789,346.201,50.8762,-2523.88,908.28,-348.34
123,-90.8685,-145.55,218.188,374.347,345.265,38.9709,-2467.88,863.28,-349.34
124,-100.094,-148.358,213.078,371.235,339.869,9.2641,-2614.88,828.28,173.66
125,-108.396,-171.759,208.99,368.54,338.933,-9.50879,-2810.88,802.28,41.66
126,-104.706,-199.839,185.485,361.163,333.634,-34.0918,-3086.88,810.28,-5.34
127,-124.079,-195.159,180.375,358.454,333.581,-52.859,-3197.88,1080.28,101.66
128,-119.467,-196.095,161.98,335.31,325.93,-70.9131,-3140.88,1207.28,-12.34
129,-91.791,-144.614,126.212,337.25,328.487,-81.8932,-3157.88,1248.28,31.66
130,-101.016,-141.806,102.707,322.226,331.275,-102.173,-3029.88,1056.28,-511.34
131,-115.777,-182.055,81.2455,308.619,334.957,-115.549,-2890.88,962.28,-697.34
132,-113.009,-196.095,52.6307,302.352,338.528,-127.212,-2255.88,667.28,-387.34
133,-107.474,-195.159,44.4551,298.621,337.646,-138.995,-2085.88,408.28,-256.34
134,-122.234,-270.04,38.3234,282.691,336.064,-154.302,-2139.88,317.28,-204.34
135,-125.002,-285.952,24.016,281.249,338.693,-162.177,-2257.88,380.28,-123.34
136,-109.319,-217.623,17.8842,265.189,341.535,-175.468,-2392.88,332.28,-481.34
137,-81.6432,-181.119,-22.994,251.464,339.081,-181.924,-2008.88,241.28,-567.34
138,-90.8685,-215.751,-38.3234,254.23,335.465,-189.992,-906.88,-22.72,-158.34
139,-98.2486,-209.199,-30.1477,247.804,335.546,-194.718,-829.88,-180.72,-39.34
140,-107.474,-226.984,-28.1038,244.839,328.503,-201.601,-994.88,-131.72,-36.34
141,-101.939,-207.327,-25.0379,236.782,327.729,-206.272,-1184.88,-164.72,-12.34
142,-108.396,-203.583,-27.0818,237.183,321.496,-216.253,-967.88,-268.72,-8.34
143,-109.319,-206.391,-32.1916,237.313,317.073,-218.27,-879.88,-247.72,65.66
144,-101.016,-195.159,-34.2355,231.897,310.947,-226.049,-858.88,-231.72,103.66
145,-106.551,-201.711,-34.2355,229.508,311.854,-228.935,-470.88,-165.72,128.66
146,-112.086,-202.647,-39.3453,230.463,309.176,-231.965,-292.88,-49.72,43.66
147,-100.094,-188.607,-36.2794,233.868,305.581,-234.098,-176.88,15.28,-54.34
148,-103.784,-197.967,-50.5868,232.78,310.922,-228.068,91.12,57.28,-83.34
149,-96.4036,-187.671,-48.5429,232.899,309.141,-231.062,210.12,64.28,-148.34
150,-101.016,-181.119,-38.3234,231.947,313.577,-229.015,365.12,19.28,-268.34
151,-91.791,-188.607,-37.3014,235.128,312.663,-225.166,568.12,68.28,-315.34
152,-101.016,-229.792,-45.477,238.93,318.81,-218.32,958.12,52.28,-233.34
153,-109.319,-245.704,-38.3234,244.629,320.485,-217.528,1014.12,8.28,-151.34
154,-89.9459,-244.768,-37.3014,249.155,323.118,-205.765,1054.12,41.28,-76.34
155,-101.016,-212.943,-16.8623,249.947,323.11,-204.801,965.12,20.28,-135.34
156,-97.3261,-182.055,0.510978,258.571,326.556,-193.184,1266.12,-97.72,-199.34
157,-89.0234,-199.839,3.57685,262.53,326.516,-188.366,1892.12,-179.72,-122.34
158,-88.1009,-208.263,15.8403,277.652,327.229,-173.035,2269.12,-338.72,-126.34
159,-89.0234,-221.367,31.1697,278.97,332.541,-165.108,2499.12,-391.72,-300.34
160,-101.939,-251.32,48.5429,290.558,333.354,-141.701,2542.12,-345.72,-179.34
161,-91.791,-245.704,57.7405,296.81,338.584,-133.958,2383.12,-346.72,-161.34
162,-87.1784,-232.6,74.0918,310.134,339.353,-113.594,2430.12,-511.72,-133.34
163,-84.4108,-210.135,86.3553,315.205,340.264,-91.9299,2647.12,-570.72,-63.34
164,-88.1009,-187.671,123.146,321.495,341.088,-83.2212,2299.12,-495.72,-234.34
165,-85.3333,-176.439,145.629,327.138,348.19,-56.5773,2622.12,-514.72,-320.34
166,-81.6432,-193.287,154.826,329.969,348.221,-41.7868,3092.12,-557.72,-269.34
167,-77.9532,-196.095,172.2,334.716,356.231,-13.1183,3057.12,-481.72,-287.34
168,-69.6505,-193.287,177.309,334.93,358.09,5.752,3133.12,-397.72,-209.34
169,-71.4955,-178.311,208.99,339.422,360.868,45.3224,3584.12,-527.72,-56.34
170,-71.4955,-178.311,208.99,338.756,364.511,65.2288,3772.12,-634.72,-41.34
171,-75.1856,-163.335,234.539,335.838,362.136,108.023,3765.12,-637.72,0.66
172,-74.2631,-187.671,245.78,330.435,364.944,122.142,3580.12,-690.72,237.66
173,-78.8757,-175.503,259.066,316.129,364.497,160.404,3412.12,-701.72,235.66
174,-75.1856,-120.278,268.263,319.035,363.634,173.201,3046.12,-679.72,233.66
175,-59.5027,-79.0932,281.549,293.301,359.844,210.874,3481.12,-760.72,403.66
176,-65.0378,-71.6051,298.922,294.454,358.149,227.703,3616.12,-800.72,416.66
177,-70.573,-61.309,331.625,270.671,354.274,255.373,3075.12,-714.72,284.66
178,-67.8054,-119.342,304.032,257.918,351.918,270.728,3285.12,-798.72,525.66
179,-63.1928,-85.6453,290.747,227.737,346.36,293.661,3439.12,-787.72,630.66
180,-37.3622,45.3967,292.79,214.966,351.046,306.078,3456.12,-630.72,147.66
181,-16.1441,60.3729,279.505,175.677,345.65,331.335,4053.12,-504.72,140.66
182,-41.9748,32.2925,278.483,154.925,340.75,341.013,3037.12,6.28,606.66
183,-31.827,104.366,273.373,135.653,328.815,359.532,1865.12,441.28,583.66
184,-33.6721,122.15,266.22,133.006,322.731,368.531,436.12,675.28,393.66
185,-47.5099,84.7093,275.417,128.003,309.63,377.577,-34.88,607.28,392.66
186,-36.4396,51.9488,262.132,124.656,303.537,382.631,870.12,73.28,544.66
187,-43.8198,58.5009,247.824,102.239,303.947,390.415,1794.12,-356.72,690.66
188,-20.7568,96.8775,248.846,89.8114,304.169,393.856,1579.12,-570.72,362.66
189,-33.6721,90.3254,261.11,74.2477,304.418,392.449,1245.12,-377.72,469.66
190,-29.0595,132.446,273.373,67.516,304.556,397.664,1201.12,-73.72,546.66
191,-14.2991,137.126,270.307,52.6977,296.008,403.129,1019.12,107.28,476.66
192,11.5315,123.086,233.517,37.0423,296.274,404.704,1207.12,-133.72,442.66
193,-18.9117,124.958,242.715,26.417,290.282,406.056,1021.12,-177.72,200.66
194,-31.827,136.19,249.868,13.2013,292.272,407.55,702.12,-84.72,122.66
195,-22.6018,137.126,240.671,4.13217,288.028,410.841,433.12,36.28,145.66
196,-17.9892,131.51,235.561,-6.51422,287.318,410.238,932.12,33.28,389.66
197,-14.2991,122.15,223.297,-17.1638,284.849,410.619,994.12,23.28,499.66
198,-20.7568,133.382,222.275,-21.9788,283.15,407.808,705.12,-4.72,322.66
199,-33.6721,120.278,227.385,-36.8182,279.884,411.318,600.12,71.28,275.66
200,-25.3694,116.534,210.012,-42.5578,280.857,410.544,501.12,76.28,327.66
201,-17.9892,115.598,194.683,-45.7281,279.13,407.672,399.12,-62.72,393.66
202,-6.91892,118.406,184.463,-49.745,280.94,403.86,463.12,-222.72,386.66
203,-22.6018,127.766,198.77,-53.0419,285.395,402.022,596.12,-260.72,500.66
204,-9.68649,145.55,196.727,-55.4341,284.543,400.12,598.12,-155.72,575.66
205,-3.22883,153.974,195.705,-51.3054,285.351,398.978,430.12,-135.72,456.66
206,4.15135,157.718,189.573,-61.0483,287.252,394.386,319.12,-186.72,347.66
207,2.30631,157.718,188.551,-62.7141,292.561,392.492,519.12,-319.72,353.66
208,4.15135,172.695,189.573,-62.5612,292.533,387.522,238.12,-285.72,175.66
209,0.461261,163.335,186.507,-66.6667,296.119,385.709,194.12,-271.72,129.66
210,-0.461261,163.335,195.705,-66.6973,296.125,386.703,104.12,-158.72,165.66
211,11.5315,168.015,181.397,-68.3525,298.794,385.787,76.12,-81.72,140.66
212,9.68649,153.038,191.617,-61.7494,295.161,386.514,-115.88,8.28,89.66
213,-15.2216,156.782,207.968,-61.7431,298.679,384.548,-530.88,92.28,-108.34
214,16.1441,151.166,186.507,-51.0862,296.747,386.128,-558.88,-76.72,-217.34
215,1.38378,133.382,191.617,-53.5775,300.312,385.248,-591.88,-65.72,-250.34
216,5.07387,147.422,194.683,-38.7265,293.018,386.641,-1035.88,213.28,-356.34
217,3.22883,156.782,187.529,-38.852,291.282,391.6,-755.88,251.28,-336.34
218,-7.84144,142.742,201.836,-28.2225,291.115,393.191,-524.88,296.28,-173.34
219,-20.7568,117.47,210.012,-29.0237,285.846,395.176,-969.88,332.28,-353.34
220,-16.1441,92.1974,207.968,-3.60123,280.156,399.165,-1707.88,437.28,-607.34
221,-22.6018,108.11,223.297,12.9345,278.106,396.554,-2079.88,434.28,-706.34
222,8.76396,210.135,222.275,34.2515,276.002,398.73,-2497.88,478.28,-914.34
223,-17.9892,138.062,235.561,35.852,276.862,399.669,-1271.88,173.28,-660.34
224,-42.8973,22.9324,241.693,49.1078,280.144,394.232,-825.88,83.28,-283.34
225,-41.9748,7.02011,242.715,63.9239,279.015,393.676,-1973.88,128.28,-391.34
226,-22.6018,56.6289,250.89,98.8298,278.371,380.462,-3114.88,203.28,-619.34
227,-10.609,81.9013,253.956,118.746,284.167,370.82,-3342.88,167.28,-695.34
228,-35.5171,63.181,286.659,151.435,287.037,347.778,-2954.88,-126.72,-729.34
229,-45.6649,3.27605,285.637,168.021,295.535,338.276,-2323.88,-142.72,-377.34
230,-59.5027,-62.245,288.703,199.222,300.163,309.342,-2662.88,27.28,-130.34
231,-30.9045,-57.5649,291.768,218.669,298.868,291.732,-3507.88,183.28,-168.34
232,-16.1441,-4.21207,315.273,254.433,307.743,245.772,-3543.88,-52.72,-208.34
233,-19.8342,29.4845,339.8,263.128,314.556,226.623,-3441.88,-141.72,-283.34
234,-19.8342,4.21207,323.449,279.085,318.494,186.333,-2771.88,-233.72,-311.34
235,-32.7495,-44.4607,315.273,285.996,324.481,172.21,-2346.88,-142.72,-311.34
236,-41.9748,-93.1335,311.186,292.346,331.312,149.175,-1959.88,91.28,-250.34
237,-31.827,-80.9653,307.098,295.972,331.195,138.117,-1624.88,318.28,-49.34
238,-22.6018,-66.925,307.098,300.47,333.694,124.063,-1226.88,374.28,-201.34
239,-15.2216,-64.117,292.79,300.576,332.795,121.074,-1170.88,347.28,-225.34
240,-29.982,-104.366,284.615,299.06,336.317,115.193,-990.88,294.28,-220.34
241,-49.355,-138.998,285.637,303.301,331.826,113.023,-546.88,383.28,19.66
242,-55.8126,-127.766,294.834,304.09,330.059,114.97,-490.88,666.28,221.66
243,-50.2775,-126.83,275.417,301.957,322.259,134.864,-336.88,956.28,309.66
244,-51.2,-117.47,276.439,303.542,314.325,140.716,450.12,1008.28,422.66
245,-60.4252,-122.15,283.593,308.64,305.553,166.294,801.12,1020.28,516.66
246,-91.791,-142.742,289.725,307.657,292.401,178.17,746.12,1232.28,914.66
247,-91.791,-142.742,289.725,318.032,261.489,203.422,190.12,1629.28,1347.66
248,-89.9459,-109.046,284.615,322.146,245.585,211.12,-202.88,1986.28,1326.66
249,-65.0378,-66.925,267.242,317.656,230.767,231.06,-85.88,1740.28,279.66
250,-96.4036,-72.5411,260.088,316.611,217.626,244.924,380.12,1529.28,459.66
251,-131.459,-98.7495,272.351,314.532,188.702,273.629,571.12,1646.28,701.66
252,-164.67,-154.91,263.154,317.722,167.551,287.289,445.12,2247.28,1518.66
253,-129.614,-100.622,253.956,322.993,116.38,301.689,-345.88,2755.28,1700.66
254,-128.692,-53.8208,270.307,333.791,99.4661,306.154,-692.88,2991.28,473.66
255,-152.677,-85.6453,231.473,334.735,56.3213,323.74,48.12,2714.28,620.66
256,-126.847,-108.11,186.507,323.309,37.142,331.003,337.12,2487.28,818.66
257,-181.276,-127.766,193.661,316.417,-11.2165,338.919,26.12,2597.28,992.66
258,-168.36,-70.6691,183.441,323.465,-39.5659,337.498,-36.88,2881.28,1423.66
259,-192.346,-74.4132,179.353,328.657,-93.5011,329.045,-463.88,3279.28,1024.66
260,-164.67,-48.2048,136.431,324.402,-115.539,318.15,-699.88,3220.28,435.66
261,-207.106,-70.6691,147.673,327.183,-155.367,300.932,-890.88,3011.28,59.66
262,-211.719,-71.6051,120.08,330.366,-174.017,286.802,-1080.88,2969.28,708.66
263,-200.649,-121.214,140.519,341.746,-228.267,237.404,-2094.88,3199.28,1113.66
264,-160.98,-85.6453,95.5529,342.523,-246.887,221.378,-1828.88,2858.28,1454.66
265,-170.205,-16.3803,27.0818,333.882,-278.622,197.68,-159.88,2520.28,1157.66
266,-226.479,-80.9653,30.1477,334.375,-284.872,184.716,-323.88,2361.28,204.66
267,-195.114,-61.309,-24.016,329.786,-306.988,157.945,-155.88,2161.28,486.66
268,-227.402,-38.8446,4.5988,331.061,-310.605,144.967,-323.88,2102.28,576.66
269,-207.106,-27.6124,-15.8403,320.76,-333.512,117.41,-497.88,1917.28,564.66
270,-191.423,-10.7642,-50.5868,319.446,-337.065,108.501,-355.88,1527.28,820.66
271,-221.867,-46.3327,-41.3892,318.574,-349.498,89.5927,-359.88,1325.28,350.66
272,-230.169,-31.3565,-48.5429,316.46,-348.643,77.7599,-637.88,1320.28,137.66
273,-204.339,13.5722,-68.982,318.767,-354.072,58.7751,-539.88,1041.28,131.66
274,-207.106,17.3163,-61.8283,314.017,-354.024,52.9935,191.12,454.28,271.66
275,-220.022,-8.89214,-72.0479,313.922,-355.766,56.9588,408.12,257.28,276.66
276,-228.324,-24.8044,-74.0918,309.769,-353.05,57.1287,385.12,32.28,75.66
277,-247.697,-33.2285,-54.6747,312.185,-355.721,60.0025,137.12,2.28,-78.34
278,-228.324,-11.7002,-83.2894,309.674,-354.792,61.0941,187.12,-77.72,-71.34
279,-223.712,3.27605,-74.0918,311.047,-353.01,68.9978,430.12,-431.72,-133.34
280,-232.937,2.34004,-55.6966,310.934,-347.71,70.0261,260.12,-572.72,-119.34
281,-206.184,22.9324,-63.8723,311.212,-344.104,85.9252,376.12,-697.72,-140.34
282,-225.557,-19.1883,-55.6966,312.602,-341.444,92.8404,486.12,-1179.72,-293.34
283,-219.099,-34.1645,-60.8064,318.382,-335.247,115.502,502.12,-1303.72,-432.34
284,-217.254,-16.3803,-48.5429,323.109,-312.278,137.308,538.12,-1621.72,-1038.34
285,-191.423,-17.3163,-51.6088,327.421,-301.687,152.105,395.12,-1859.72,-1139.34
286,-195.114,-33.2285,-31.1697,338.469,-277.899,181.626,625.12,-2332.72,-600.34
287,-213.564,-63.181,-6.64271,337.89,-268.114,195.607,827.12,-2519.72,-301.34
288,-247.697,-97.8135,47.521,333.344,-244.072,224.714,779.12,-2613.72,-383.34
289,-245.852,-84.7093,67.9601,336.792,-230.821,239.559,640.12,-2347.72,-642.34
290,-220.022,-65.989,49.5649,330.576,-195.309,263.83,778.12,-2475.72,-659.34
291,-223.712,-61.309,76.1357,329.12,-181.981,277.865,874.12,-2619.72,-274.34
292,-223.712,-66.925,101.685,323.163,-155.316,298.102,923.12,-2560.72,103.66
293,-239.395,-58.5009,149.717,317.687,-141.937,309.307,843.12,-2510.72,128.66
294,-205.261,-65.053,144.607,317.605,-109.231,322.411,621.12,-2328.72,-254.34
295,-176.663,-66.925,118.036,313.824,-93.2487,330.589,611.12,-2689.72,-393.34
296,-205.261,-56.6289,179.353,305.507,-49.8465,339.096,905.12,-3111.72,-583.34
297,-186.811,-36.9726,183.441,306.517,-28.6415,349.114,908.12,-3080.72,-124.34
298,-194.191,-62.245,219.21,298.507,6.78584,351.604,552.12,-2838.72,57.66
299,-177.586,-65.053,229.429,298.321,22.6561,349.718,306.12,-2658.72,-77.34
300,-108.396,-39.7806,197.749,299.672,63.1527,338.983,-94.88,-2535.72,-469.34
301,-136.072,-48.2048,248.846,300.946,86.9478,339.075,300.12,-3190.72,-946.34
302,-125.924,-67.8611,251.912,297.502,128.38,323.558,700.12,-3436.72,-646.34
303,-123.157,-91.2614,270.307,294.033,147.823,319.828,489.12,-3320.72,-316.34
304,-119.467,-74.4132,285.637,295.041,182.966,296.165,98.12,-2974.72,-253.34
305,-75.1856,-34.1645,289.725,294.441,196.135,282.362,55.12,-2802.72,-231.34
306,-26.2919,-61.309,248.846,297.968,225.948,259.567,-199.88,-2804.72,-553.34
307,-6.91892,-79.0932,247.824,294.088,244.448,242.938,22.12,-3282.72,-721.34
308,-42.8973,-104.366,298.922,299.783,267.978,206.123,181.12,-3463.72,-556.34
309,-50.2775,-113.726,315.273,293.494,284.75,188.58,312.12,-3182.72,-246.34
310,5.07387,-39.7806,318.339,290.863,293.48,162.911,932.12,-2941.72,308.66
311,48.4324,7.02011,296.878,291.915,302.221,151.007,1147.12,-2788.72,75.66
312,51.2,-17.3163,304.032,285.063,310.16,129.461,727.12,-2623.72,-382.34
313,45.6649,-64.117,306.076,283.696,311.895,119.592,758.12,-2741.72,-385.34
314,66.8829,-65.053,295.856,281.164,316.208,92.8993,695.12,-2707.72,-194.34
315,95.4811,-36.0366,296.878,282.284,320.538,80.9669,-374.88,-2596.72,-309.34
316,116.699,-8.89214,260.088,279.154,322.184,48.323,-41.88,-2655.72,-651.34
317,118.544,-7.95612,270.307,272.079,324.886,36.685,557.12,-2788.72,-489.34
318,102.861,-44.4607,275.417,269.992,323.976,24.8409,1214.12,-2733.72,-383.34
319,111.164,-66.925,247.824,261.741,325.878,25.1579,1793.12,-2657.72,-357.34
